ORDERID,ORDERDATE,CUSTOMERID,CUSTOMERNAME,PHONE,EMAIL,PRODUCTID,PRODUCTNAME,CATEGORY,QUANTITY,UNITPRICE,LINEAMOUNT
O01102,2025-07-21,C0571,Oorja Tank,916871686600,doratanya@gmail.com,P0063,Bad,Home,3,1796.02,5388.06
O01102,2025-07-21,C0571,Oorja Tank,916871686600,doratanya@gmail.com,P0019,Such,Fashion,2,14547.49,29094.98
O01102,2025-07-21,C0571,Oorja Tank,916871686600,doratanya@gmail.com,P0148,Will,Books,2,29281.73,58563.46
O01102,2025-07-21,C0571,Oorja Tank,916871686600,doratanya@gmail.com,P0002,Big,Books,2,29810.32,59620.64
O01103,2025-03-09,C0417,Miraan Solanki,916785485358,magarheer@gmail.com,P0310,Data,Toys,3,32555.16,97665.48
O01104,2025-01-29,C0887,Shanaya Borah,917561712714,samarthhegde@gmail.com,P0351,Play,Home,3,16869.29,50607.87
O01104,2025-01-29,C0887,Shanaya Borah,917561712714,samarthhegde@gmail.com,P0042,Director,Fashion,3,41973.05,125919.15
O01104,2025-01-29,C0887,Shanaya Borah,917561712714,samarthhegde@gmail.com,P0081,Concern,Books,2,17375.63,34751.26
O01104,2025-01-29,C0887,Shanaya Borah,917561712714,samarthhegde@gmail.com,P0408,Billion,Home,1,30060.41,30060.41
O01105,2025-03-27,C0257,Amira Shere,916402207445,bajajlavanya@gmail.com,P0442,Line,Grocery,3,48049.73,144149.19
O01105,2025-03-27,C0257,Amira Shere,916402207445,bajajlavanya@gmail.com,P0251,Check,Books,1,13197.73,13197.73
O01105,2025-03-27,C0257,Amira Shere,916402207445,bajajlavanya@gmail.com,P0149,Media,Electronics,3,33043.26,99129.78
O01106,2024-12-03,C0022,Ahana  Buch,916889086442,aptemahika@gmail.com,P0271,What,Home,1,25241.9,25241.9
O01107,2025-04-09,C0821,Vanya Chauhan,916601319078,shaan84@gmail.com,P0074,Read,Home,1,31600.59,31600.59
O01107,2025-04-09,C0821,Vanya Chauhan,916601319078,shaan84@gmail.com,P0268,Very,Electronics,3,49631.1,148893.3
O01107,2025-04-09,C0821,Vanya Chauhan,916601319078,shaan84@gmail.com,P0043,Case,Fashion,2,31823.55,63647.1
O01108,2024-11-07,C0358,Nirvi Luthra,918519877467,pramakrishnan@gmail.com,P0316,Forget,Books,2,10470.32,20940.64
O01108,2024-11-07,C0358,Nirvi Luthra,918519877467,pramakrishnan@gmail.com,P0339,Teach,Electronics,1,15732.96,15732.96
O01108,2024-11-07,C0358,Nirvi Luthra,918519877467,pramakrishnan@gmail.com,P0083,Tell,Toys,2,34146.63,68293.26
O01109,2025-08-12,C0366,Manjari Bhagat,917821455871,sherecharvi@gmail.com,P0079,Hand,Books,3,2100.87,6302.61
O01109,2025-08-12,C0366,Manjari Bhagat,917821455871,sherecharvi@gmail.com,P0247,Difficult,Books,3,41823.06,125469.18
O01110,2025-07-10,C0582,Shaan Batta,916223115236,tushar33@gmail.com,P0310,Data,Toys,1,32555.16,32555.16
O01110,2025-07-10,C0582,Shaan Batta,916223115236,tushar33@gmail.com,P0026,Mouth,Toys,2,13404.03,26808.06
O01110,2025-07-10,C0582,Shaan Batta,916223115236,tushar33@gmail.com,P0490,They,Home,3,2217.14,6651.42
O01111,2025-03-23,C0094,Tushar Kata,918636049905,darshit93@gmail.com,P0474,History,Toys,3,6036.27,18108.81
O01111,2025-03-23,C0094,Tushar Kata,918636049905,darshit93@gmail.com,P0412,High,Home,1,28978.96,28978.96
O01112,2024-11-21,C0673,Vedika Kala,916261162197,manetiya@gmail.com,P0230,Voice,Books,2,12941.39,25882.78
O01112,2024-11-21,C0673,Vedika Kala,916261162197,manetiya@gmail.com,P0496,Although,Grocery,2,6446.33,12892.66
O01112,2024-11-21,C0673,Vedika Kala,916261162197,manetiya@gmail.com,P0317,Less,Fashion,2,48728.05,97456.1
O01112,2024-11-21,C0673,Vedika Kala,916261162197,manetiya@gmail.com,P0422,Long,Toys,1,23695.22,23695.22
O01112,2024-11-21,C0673,Vedika Kala,916261162197,manetiya@gmail.com,P0090,Create,Electronics,3,4541.22,13623.66
O01113,2025-06-23,C0378,Kashvi Bhatti,917963681847,cshere@gmail.com,P0445,Debate,Electronics,1,39696.35,39696.35
O01113,2025-06-23,C0378,Kashvi Bhatti,917963681847,cshere@gmail.com,P0157,Establish,Home,2,159.01,318.02
O01113,2025-06-23,C0378,Kashvi Bhatti,917963681847,cshere@gmail.com,P0488,Staff,Electronics,3,19763.51,59290.53
O01114,2024-11-28,C0128,Darshit Keer,917946944287,shankartanya@gmail.com,P0115,Run,Fashion,1,44401.73,44401.73
O01114,2024-11-28,C0128,Darshit Keer,917946944287,shankartanya@gmail.com,P0478,Pretty,Toys,1,45214.46,45214.46
O01115,2025-06-26,C0103,Jayant Baral,919795766020,valakabir@gmail.com,P0370,Stand,Books,3,47131.46,141394.38
O01115,2025-06-26,C0103,Jayant Baral,919795766020,valakabir@gmail.com,P0008,Step,Grocery,2,21635.32,43270.64
O01116,2025-06-01,C0141,Arhaan Sandal,917194019961,balakhushi@gmail.com,P0322,Plant,Fashion,1,37337.54,37337.54
O01117,2025-01-02,C0874,Darshit Kothari,918003187709,jayaramangokul@gmail.com,P0465,Tough,Toys,1,38414.53,38414.53
O01117,2025-01-02,C0874,Darshit Kothari,918003187709,jayaramangokul@gmail.com,P0126,Wonder,Toys,1,28749.51,28749.51
O01117,2025-01-02,C0874,Darshit Kothari,918003187709,jayaramangokul@gmail.com,P0116,Mr,Fashion,2,7183.89,14367.78
O01117,2025-01-02,C0874,Darshit Kothari,918003187709,jayaramangokul@gmail.com,P0172,Suggest,Toys,3,37358.39,112075.17
O01118,2024-11-07,C0386,Aarav Vora,919507469792,ddin@gmail.com,P0252,Democrat,Home,1,27839.73,27839.73
O01118,2024-11-07,C0386,Aarav Vora,919507469792,ddin@gmail.com,P0349,Score,Electronics,1,13424.17,13424.17
O01118,2024-11-07,C0386,Aarav Vora,919507469792,ddin@gmail.com,P0029,Technology,Grocery,3,1746.82,5240.46
O01119,2024-11-13,C0083,Yuvraj  Hora,918511145927,shalv05@gmail.com,P0496,Although,Grocery,1,6446.33,6446.33
O01119,2024-11-13,C0083,Yuvraj  Hora,918511145927,shalv05@gmail.com,P0145,Once,Electronics,3,19289.24,57867.72
O01119,2024-11-13,C0083,Yuvraj  Hora,918511145927,shalv05@gmail.com,P0242,Guess,Grocery,1,29562.1,29562.1
O01119,2024-11-13,C0083,Yuvraj  Hora,918511145927,shalv05@gmail.com,P0285,Play,Fashion,3,49168.83,147506.49
O01120,2025-06-02,C0722,Rhea Kibe,917980928488,divannishith@gmail.com,P0408,Billion,Home,2,30060.41,60120.82
O01120,2025-06-02,C0722,Rhea Kibe,917980928488,divannishith@gmail.com,P0144,Career,Toys,2,19915.53,39831.06
O01121,2025-01-26,C0431,Zara Chopra,917210537469,kapurpihu@gmail.com,P0315,Pm,Home,3,6451.23,19353.69
O01121,2025-01-26,C0431,Zara Chopra,917210537469,kapurpihu@gmail.com,P0230,Voice,Books,3,12941.39,38824.17
O01122,2025-05-25,C0162,Anahita Chopra,919022597374,yasmin97@gmail.com,P0191,Again,Electronics,3,4114.1,12342.3
O01122,2025-05-25,C0162,Anahita Chopra,919022597374,yasmin97@gmail.com,P0446,Personal,Home,3,42866.03,128598.09
O01122,2025-05-25,C0162,Anahita Chopra,919022597374,yasmin97@gmail.com,P0002,Big,Books,2,29810.32,59620.64
O01122,2025-05-25,C0162,Anahita Chopra,919022597374,yasmin97@gmail.com,P0317,Less,Fashion,1,48728.05,48728.05
O01123,2024-12-26,C0499,Nitya Gara,918847172730,kalaemir@gmail.com,P0401,Reveal,Fashion,2,4209.04,8418.08
O01123,2024-12-26,C0499,Nitya Gara,918847172730,kalaemir@gmail.com,P0307,Much,Fashion,2,27744.18,55488.36
O01123,2024-12-26,C0499,Nitya Gara,918847172730,kalaemir@gmail.com,P0221,The,Home,2,25026.69,50053.38
O01123,2024-12-26,C0499,Nitya Gara,918847172730,kalaemir@gmail.com,P0488,Staff,Electronics,3,19763.51,59290.53
O01123,2024-12-26,C0499,Nitya Gara,918847172730,kalaemir@gmail.com,P0329,Within,Grocery,1,36526.35,36526.35
O01124,2024-09-16,C0818,Stuvan Bhakta,918917637289,nirvaantaneja@gmail.com,P0128,West,Electronics,2,14179.39,28358.78
O01125,2024-11-26,C0960,Vanya Dara,918762930038,mohanlal85@gmail.com,P0191,Again,Electronics,1,4114.1,4114.1
O01125,2024-11-26,C0960,Vanya Dara,918762930038,mohanlal85@gmail.com,P0226,Close,Fashion,2,22025.27,44050.54
O01125,2024-11-26,C0960,Vanya Dara,918762930038,mohanlal85@gmail.com,P0433,Friend,Electronics,2,38386.31,76772.62
O01125,2024-11-26,C0960,Vanya Dara,918762930038,mohanlal85@gmail.com,P0193,Whole,Home,3,2379.84,7139.52
O01125,2024-11-26,C0960,Vanya Dara,918762930038,mohanlal85@gmail.com,P0156,Stage,Books,3,37082.36,111247.08
O01126,2025-01-22,C0660,Adah Jaggi,917531915478,anay66@gmail.com,P0206,Other,Home,2,16417.86,32835.72
O01126,2025-01-22,C0660,Adah Jaggi,917531915478,anay66@gmail.com,P0349,Score,Electronics,2,13424.17,26848.34
O01127,2025-06-28,C0593,Anahita Ramachandran,917254589760,emir60@gmail.com,P0197,Wear,Electronics,3,11828.38,35485.14
O01127,2025-06-28,C0593,Anahita Ramachandran,917254589760,emir60@gmail.com,P0219,Degree,Books,2,4353.93,8707.86
O01127,2025-06-28,C0593,Anahita Ramachandran,917254589760,emir60@gmail.com,P0094,Foot,Electronics,2,39141.36,78282.72
O01127,2025-06-28,C0593,Anahita Ramachandran,917254589760,emir60@gmail.com,P0189,Take,Books,3,21117.14,63351.42
O01128,2024-11-08,C0421,Seher Wali,918097643395,ojasratti@gmail.com,P0329,Within,Grocery,2,36526.35,73052.7
O01128,2024-11-08,C0421,Seher Wali,918097643395,ojasratti@gmail.com,P0432,Employee,Electronics,2,21473.93,42947.86
O01128,2024-11-08,C0421,Seher Wali,918097643395,ojasratti@gmail.com,P0126,Wonder,Toys,2,28749.51,57499.02
O01129,2025-03-03,C0336,Kiaan Raju,916808844764,rramakrishnan@gmail.com,P0426,Machine,Toys,2,33161.16,66322.32
O01130,2025-01-02,C0674,Sahil Ahluwalia,916383749653,anahi75@gmail.com,P0408,Billion,Home,1,30060.41,30060.41
O01131,2025-09-03,C0755,Hridaan Lad,917325292593,yuvraj-bhat@gmail.com,P0293,Money,Grocery,2,486.78,973.56
O01131,2025-09-03,C0755,Hridaan Lad,917325292593,yuvraj-bhat@gmail.com,P0090,Create,Electronics,3,4541.22,13623.66
O01132,2025-08-17,C0831,Eva Sangha,916276976513,vorasamar@gmail.com,P0096,Need,Home,3,5167.74,15503.22
O01132,2025-08-17,C0831,Eva Sangha,916276976513,vorasamar@gmail.com,P0120,Able,Books,2,37572.81,75145.62
O01132,2025-08-17,C0831,Eva Sangha,916276976513,vorasamar@gmail.com,P0124,The,Electronics,2,38646.03,77292.06
O01132,2025-08-17,C0831,Eva Sangha,916276976513,vorasamar@gmail.com,P0107,According,Fashion,2,35187.46,70374.92
O01133,2024-11-12,C0089,Zaina Walia,919307482873,eva91@gmail.com,P0284,Draw,Books,1,9525.56,9525.56
O01134,2025-02-08,C0193,Aaina Dutt,917719239917,ayeshakashyap@gmail.com,P0452,Gun,Books,1,28509.16,28509.16
O01134,2025-02-08,C0193,Aaina Dutt,917719239917,ayeshakashyap@gmail.com,P0357,Recently,Home,3,8621.08,25863.24
O01135,2025-04-23,C0821,Vanya Chauhan,916601319078,shaan84@gmail.com,P0373,Especially,Electronics,1,6461.93,6461.93
O01135,2025-04-23,C0821,Vanya Chauhan,916601319078,shaan84@gmail.com,P0313,Condition,Toys,1,36907.6,36907.6
O01135,2025-04-23,C0821,Vanya Chauhan,916601319078,shaan84@gmail.com,P0218,Key,Toys,2,25984.1,51968.2
O01136,2025-06-09,C0120,Sana Tripathi,917644737921,kavya19@gmail.com,P0136,Method,Grocery,2,2991.68,5983.36
O01136,2025-06-09,C0120,Sana Tripathi,917644737921,kavya19@gmail.com,P0420,Detail,Fashion,3,1072.49,3217.47
O01136,2025-06-09,C0120,Sana Tripathi,917644737921,kavya19@gmail.com,P0452,Gun,Books,1,28509.16,28509.16
O01136,2025-06-09,C0120,Sana Tripathi,917644737921,kavya19@gmail.com,P0036,Consumer,Books,2,24513.98,49027.96
O01137,2025-05-25,C0132,Ivan Aggarwal,919928929423,anaya55@gmail.com,P0414,Material,Home,2,29478.81,58957.62
O01137,2025-05-25,C0132,Ivan Aggarwal,919928929423,anaya55@gmail.com,P0286,Practice,Fashion,1,34386.6,34386.6
O01137,2025-05-25,C0132,Ivan Aggarwal,919928929423,anaya55@gmail.com,P0348,Expert,Home,1,19437.03,19437.03
O01137,2025-05-25,C0132,Ivan Aggarwal,919928929423,anaya55@gmail.com,P0180,Section,Electronics,2,15179.3,30358.6
O01138,2025-04-14,C0928,Ira Grover,917513852155,majumdarjiya@gmail.com,P0291,Church,Home,1,38797.98,38797.98
O01138,2025-04-14,C0928,Ira Grover,917513852155,majumdarjiya@gmail.com,P0077,Walk,Books,2,31770.26,63540.52
O01138,2025-04-14,C0928,Ira Grover,917513852155,majumdarjiya@gmail.com,P0412,High,Home,3,28978.96,86936.88
O01138,2025-04-14,C0928,Ira Grover,917513852155,majumdarjiya@gmail.com,P0349,Score,Electronics,1,13424.17,13424.17
O01139,2025-03-13,C0997,Seher Vala,917365638297,kabirdoctor@gmail.com,P0229,Goal,Electronics,2,18497.07,36994.14
O01140,2025-02-10,C0177,Tarini Subramanian,917423037546,avarughese@gmail.com,P0390,Hard,Books,3,47047.15,141141.45
O01140,2025-02-10,C0177,Tarini Subramanian,917423037546,avarughese@gmail.com,P0325,Sell,Home,3,8305.03,24915.09
O01140,2025-02-10,C0177,Tarini Subramanian,917423037546,avarughese@gmail.com,P0362,Thank,Fashion,2,18203.86,36407.72
O01141,2025-07-27,C0084,Lagan Hayre,916423111102,kborah@gmail.com,P0364,Owner,Home,2,28432.83,56865.66
O01141,2025-07-27,C0084,Lagan Hayre,916423111102,kborah@gmail.com,P0154,Effort,Grocery,1,26859.2,26859.2
O01141,2025-07-27,C0084,Lagan Hayre,916423111102,kborah@gmail.com,P0088,Interesting,Books,2,23862.35,47724.7
O01141,2025-07-27,C0084,Lagan Hayre,916423111102,kborah@gmail.com,P0160,Since,Toys,3,41383.45,124150.35
O01141,2025-07-27,C0084,Lagan Hayre,916423111102,kborah@gmail.com,P0343,Our,Electronics,1,36254.41,36254.41
O01142,2025-03-29,C0913,Tushar Bawa,918271932977,dharmajan64@gmail.com,P0490,They,Home,1,2217.14,2217.14
O01142,2025-03-29,C0913,Tushar Bawa,918271932977,dharmajan64@gmail.com,P0287,Environment,Books,3,28596.46,85789.38
O01143,2024-09-13,C0529,Madhav Sarma,918653605192,dixitanya@gmail.com,P0347,Newspaper,Fashion,3,48533.81,145601.43
O01143,2024-09-13,C0529,Madhav Sarma,918653605192,dixitanya@gmail.com,P0304,Give,Grocery,3,4472.77,13418.31
O01143,2024-09-13,C0529,Madhav Sarma,918653605192,dixitanya@gmail.com,P0327,Mean,Electronics,3,45227.54,135682.62
O01143,2024-09-13,C0529,Madhav Sarma,918653605192,dixitanya@gmail.com,P0449,Start,Books,2,31877.19,63754.38
O01144,2025-06-02,C0221,Mehul Sastry,917789232009,sana53@gmail.com,P0036,Consumer,Books,2,24513.98,49027.96
O01144,2025-06-02,C0221,Mehul Sastry,917789232009,sana53@gmail.com,P0088,Interesting,Books,1,23862.35,23862.35
O01144,2025-06-02,C0221,Mehul Sastry,917789232009,sana53@gmail.com,P0342,Throughout,Fashion,3,11727.32,35181.96
O01144,2025-06-02,C0221,Mehul Sastry,917789232009,sana53@gmail.com,P0082,Nothing,Home,2,26893.32,53786.64
O01145,2025-04-17,C0628,Nakul D’Alia,916458207177,ebir@gmail.com,P0418,Health,Toys,3,11635.18,34905.54
O01146,2025-08-02,C0408,Advik Sundaram,919377510494,krish69@gmail.com,P0375,Much,Electronics,1,11084.88,11084.88
O01146,2025-08-02,C0408,Advik Sundaram,919377510494,krish69@gmail.com,P0379,Without,Electronics,1,13525.07,13525.07
O01146,2025-08-02,C0408,Advik Sundaram,919377510494,krish69@gmail.com,P0498,Alone,Grocery,3,23027.23,69081.69
O01146,2025-08-02,C0408,Advik Sundaram,919377510494,krish69@gmail.com,P0201,Month,Toys,2,38270.76,76541.52
O01146,2025-08-02,C0408,Advik Sundaram,919377510494,krish69@gmail.com,P0253,Himself,Toys,3,28859.07,86577.21
O01147,2025-03-10,C0239,Anya Madan,918875021721,trisha45@gmail.com,P0065,Gun,Fashion,2,46224.7,92449.4
O01147,2025-03-10,C0239,Anya Madan,918875021721,trisha45@gmail.com,P0054,Knowledge,Grocery,2,49403.07,98806.14
O01147,2025-03-10,C0239,Anya Madan,918875021721,trisha45@gmail.com,P0169,Truth,Home,1,9805.16,9805.16
O01147,2025-03-10,C0239,Anya Madan,918875021721,trisha45@gmail.com,P0041,Tend,Toys,1,6624.75,6624.75
O01147,2025-03-10,C0239,Anya Madan,918875021721,trisha45@gmail.com,P0388,Develop,Fashion,1,48051.78,48051.78
O01148,2025-06-11,C0494,Reyansh Bhakta,916087986654,tarini62@gmail.com,P0037,Hundred,Books,2,36049.73,72099.46
O01148,2025-06-11,C0494,Reyansh Bhakta,916087986654,tarini62@gmail.com,P0035,Almost,Electronics,1,44323.81,44323.81
O01148,2025-06-11,C0494,Reyansh Bhakta,916087986654,tarini62@gmail.com,P0123,Real,Electronics,2,3842.47,7684.94
O01148,2025-06-11,C0494,Reyansh Bhakta,916087986654,tarini62@gmail.com,P0425,Born,Home,1,23771.25,23771.25
O01149,2025-02-16,C0418,Ahana  Bhattacharyya,919187685513,jhanvitella@gmail.com,P0143,Protect,Toys,3,38572.8,115718.4
O01149,2025-02-16,C0418,Ahana  Bhattacharyya,919187685513,jhanvitella@gmail.com,P0317,Less,Fashion,1,48728.05,48728.05
O01149,2025-02-16,C0418,Ahana  Bhattacharyya,919187685513,jhanvitella@gmail.com,P0265,Write,Grocery,1,30863.16,30863.16
O01149,2025-02-16,C0418,Ahana  Bhattacharyya,919187685513,jhanvitella@gmail.com,P0474,History,Toys,1,6036.27,6036.27
O01149,2025-02-16,C0418,Ahana  Bhattacharyya,919187685513,jhanvitella@gmail.com,P0083,Tell,Toys,1,34146.63,34146.63
O01150,2025-05-08,C0491,Aarav Chaudhry,916173878337,neysajha@gmail.com,P0214,Measure,Grocery,2,30393.59,60787.18
O01151,2025-05-08,C0786,Shray Saini,919919511261,irayadav@gmail.com,P0267,Activity,Books,2,37125.93,74251.86
O01152,2025-03-01,C0749,Zain Roy,917222813123,riaandin@gmail.com,P0197,Wear,Electronics,1,11828.38,11828.38
O01152,2025-03-01,C0749,Zain Roy,917222813123,riaandin@gmail.com,P0155,Live,Electronics,1,7171.57,7171.57
O01152,2025-03-01,C0749,Zain Roy,917222813123,riaandin@gmail.com,P0282,Long,Toys,1,38700.74,38700.74
O01153,2025-06-29,C0642,Ayesha Dora,917396778402,ksingh@gmail.com,P0227,Behavior,Electronics,2,36013.96,72027.92
O01154,2025-07-19,C0812,Shanaya Rama,919932258973,dhanuk33@gmail.com,P0223,Free,Electronics,3,8128.12,24384.36
O01154,2025-07-19,C0812,Shanaya Rama,919932258973,dhanuk33@gmail.com,P0380,Go,Electronics,2,8354.83,16709.66
O01154,2025-07-19,C0812,Shanaya Rama,919932258973,dhanuk33@gmail.com,P0309,Represent,Electronics,1,4996.03,4996.03
O01154,2025-07-19,C0812,Shanaya Rama,919932258973,dhanuk33@gmail.com,P0204,Grow,Home,3,36853.4,110560.2
O01154,2025-07-19,C0812,Shanaya Rama,919932258973,dhanuk33@gmail.com,P0418,Health,Toys,2,11635.18,23270.36
O01155,2025-06-08,C0859,Armaan Toor,917586625070,gandhiazad@gmail.com,P0378,Share,Books,3,44960.42,134881.26
O01155,2025-06-08,C0859,Armaan Toor,917586625070,gandhiazad@gmail.com,P0182,Director,Electronics,2,28330.65,56661.3
O01155,2025-06-08,C0859,Armaan Toor,917586625070,gandhiazad@gmail.com,P0206,Other,Home,1,16417.86,16417.86
O01156,2025-08-12,C0751,Aarush Badal,919298625378,qtoor@gmail.com,P0252,Democrat,Home,1,27839.73,27839.73
O01157,2025-02-13,C0604,Rati Gara,917679803121,yadavfateh@gmail.com,P0331,Line,Fashion,2,39780.07,79560.14
O01158,2025-01-31,C0454,Raunak Karan,917356302220,nirvi83@gmail.com,P0172,Suggest,Toys,1,37358.39,37358.39
O01158,2025-01-31,C0454,Raunak Karan,917356302220,nirvi83@gmail.com,P0298,Bring,Grocery,3,10120.73,30362.19
O01158,2025-01-31,C0454,Raunak Karan,917356302220,nirvi83@gmail.com,P0239,Girl,Fashion,3,1403.24,4209.72
O01159,2025-07-01,C0805,Darshit Chakraborty,919109803697,bhamini35@gmail.com,P0495,Half,Grocery,3,17681.55,53044.65
O01159,2025-07-01,C0805,Darshit Chakraborty,919109803697,bhamini35@gmail.com,P0131,Quite,Fashion,1,25134.94,25134.94
O01159,2025-07-01,C0805,Darshit Chakraborty,919109803697,bhamini35@gmail.com,P0464,National,Toys,3,39575.17,118725.51
O01160,2025-03-01,C0834,Pari Lalla,917016894822,wablepriyansh@gmail.com,P0282,Long,Toys,3,38700.74,116102.22
O01160,2025-03-01,C0834,Pari Lalla,917016894822,wablepriyansh@gmail.com,P0475,At,Toys,1,35943.68,35943.68
O01160,2025-03-01,C0834,Pari Lalla,917016894822,wablepriyansh@gmail.com,P0236,Situation,Books,2,7364.61,14729.22
O01161,2024-09-14,C0506,Anahita Lata,916859190773,azadde@gmail.com,P0007,Whose,Grocery,3,3639.73,10919.19
O01161,2024-09-14,C0506,Anahita Lata,916859190773,azadde@gmail.com,P0284,Draw,Books,3,9525.56,28576.68
O01162,2025-05-26,C0380,Sara Sahota,916910580917,nehmat96@gmail.com,P0020,Part,Home,2,28373.35,56746.7
O01162,2025-05-26,C0380,Sara Sahota,916910580917,nehmat96@gmail.com,P0308,Somebody,Grocery,2,7191.81,14383.62
O01162,2025-05-26,C0380,Sara Sahota,916910580917,nehmat96@gmail.com,P0014,Top,Toys,3,46778.4,140335.2
O01162,2025-05-26,C0380,Sara Sahota,916910580917,nehmat96@gmail.com,P0407,Town,Grocery,1,15477.24,15477.24
O01163,2025-03-10,C0243,Suhana Master,918939347684,nitara63@gmail.com,P0398,North,Home,3,42310.86,126932.58
O01163,2025-03-10,C0243,Suhana Master,918939347684,nitara63@gmail.com,P0043,Case,Fashion,3,31823.55,95470.65
O01164,2025-06-21,C0735,Trisha Andra,918928039575,samarbarman@gmail.com,P0429,Free,Books,1,25226.17,25226.17
O01164,2025-06-21,C0735,Trisha Andra,918928039575,samarbarman@gmail.com,P0415,Sign,Electronics,1,37467.77,37467.77
O01164,2025-06-21,C0735,Trisha Andra,918928039575,samarbarman@gmail.com,P0364,Owner,Home,1,28432.83,28432.83
O01164,2025-06-21,C0735,Trisha Andra,918928039575,samarbarman@gmail.com,P0421,Human,Home,2,37593.63,75187.26
O01164,2025-06-21,C0735,Trisha Andra,918928039575,samarbarman@gmail.com,P0222,Wrong,Fashion,3,16593.23,49779.69
O01165,2025-08-29,C0570,Anaya Kumer,918879052335,duttafaiyaz@gmail.com,P0290,Test,Fashion,1,26416.08,26416.08
O01165,2025-08-29,C0570,Anaya Kumer,918879052335,duttafaiyaz@gmail.com,P0248,My,Grocery,1,37715.55,37715.55
O01165,2025-08-29,C0570,Anaya Kumer,918879052335,duttafaiyaz@gmail.com,P0403,Expert,Fashion,2,9574.21,19148.42
O01165,2025-08-29,C0570,Anaya Kumer,918879052335,duttafaiyaz@gmail.com,P0059,American,Grocery,3,5222.22,15666.66
O01165,2025-08-29,C0570,Anaya Kumer,918879052335,duttafaiyaz@gmail.com,P0058,Data,Fashion,3,19851.06,59553.18
O01166,2024-10-12,C0096,Kartik Shanker,917662882577,samiha18@gmail.com,P0223,Free,Electronics,1,8128.12,8128.12
O01166,2024-10-12,C0096,Kartik Shanker,917662882577,samiha18@gmail.com,P0020,Part,Home,2,28373.35,56746.7
O01166,2024-10-12,C0096,Kartik Shanker,917662882577,samiha18@gmail.com,P0015,Create,Books,2,29120.31,58240.62
O01166,2024-10-12,C0096,Kartik Shanker,917662882577,samiha18@gmail.com,P0493,Would,Toys,2,26066.08,52132.16
O01167,2024-09-11,C0514,Samiha Dayal,918928106445,sahil36@gmail.com,P0266,Relate,Fashion,2,24933.26,49866.52
O01167,2024-09-11,C0514,Samiha Dayal,918928106445,sahil36@gmail.com,P0434,Foot,Home,1,5572.57,5572.57
O01167,2024-09-11,C0514,Samiha Dayal,918928106445,sahil36@gmail.com,P0487,Wind,Grocery,2,26054.97,52109.94
O01167,2024-09-11,C0514,Samiha Dayal,918928106445,sahil36@gmail.com,P0246,Audience,Home,3,13452.24,40356.72
O01168,2025-02-04,C0607,Fateh Setty,919017844973,jguha@gmail.com,P0015,Create,Books,3,29120.31,87360.93
O01169,2025-04-29,C0995,Shayak Agrawal,919952215618,vkuruvilla@gmail.com,P0107,According,Fashion,3,35187.46,105562.38
O01170,2024-12-13,C0500,Aarav Raval,917032628624,csood@gmail.com,P0214,Measure,Grocery,1,30393.59,30393.59
